step 150/3815 4% [main] | loss 4.308 | lr 5.00e-03 (muon 5.00e-03 embed 5.00e-02 scalar 7.50e-02 arq 5.00e-03) | gnorm 5.44 | 0.04B tok | 82K tok/s/gpu | MFU 34% | peak 49.53GiB | ETA 1.6h
step 160/3815 4% [main] | loss 4.273 | lr 5.33e-03 (muon 5.33e-03 embed 5.33e-02 scalar 8.00e-02 arq 5.33e-03) | gnorm 5.09 | 0.04B tok | 72K tok/s/gpu | MFU 30% | peak 49.53GiB | ETA 1.8h
step 170/3815 4% [main] | loss 3.496 | lr 5.67e-03 (muon 5.67e-03 embed 5.67e-02 scalar 8.50e-02 arq 5.67e-03) | gnorm 3.02 | 0.04B tok | 82K tok/s/gpu | MFU 34% | peak 49.52GiB | ETA 1.6h
step 180/3815 5% [main] | loss 3.432 | lr 6.00e-03 (muon 6.00e-03 embed 6.00e-02 scalar 9.00e-02 arq 6.00e-03) | gnorm 3.86 | 0.05B tok | 79K tok/s/gpu | MFU 33% | peak 49.53GiB | ETA 1.7h
step 190/3815 5% [main] | loss 3.878 | lr 6.33e-03 (muon 6.33e-03 embed 6.33e-02 scalar 9.50e-02 arq 6.33e-03) | gnorm 2.31 | 0.05B tok | 77K tok/s/gpu | MFU 32% | peak 49.52GiB | ETA 1.7h
step 200/3815 5% [main] | loss 3.227 | lr 6.67e-03 (muon 6.67e-03 embed 6.67e-02 scalar 1.00e-01 arq 6.67e-03) | gnorm 1.68 | 0.05B tok | 56K tok/s/gpu | MFU 24% | peak 49.53GiB | ETA 2.3h
step 210/3815 6% [main] | loss 3.351 | lr 7.00e-03 (muon 7.00e-03 embed 7.00e-02 scalar 1.05e-01 arq 7.00e-03) | gnorm 3.20 | 0.06B tok | 52K tok/s/gpu | MFU 22% | peak 49.55GiB | ETA 2.5h
step 220/3815 6% [main] | loss 2.911 | lr 7.33e-03 (muon 7.33e-03 embed 7.33e-02 scalar 1.10e-01 arq 7.33e-03) | gnorm 2.02 | 0.06B tok | 52K tok/s/gpu | MFU 22% | peak 49.54GiB | ETA 2.5h
step 230/3815 6% [main] | loss 3.429 | lr 7.67e-03 (muon 7.67e-03 embed 7.67e-02 scalar 1.15e-01 arq 7.67e-03) | gnorm 3.81 | 0.06B tok | 48K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.7h
step 240/3815 6% [main] | loss 2.749 | lr 8.00e-03 (muon 8.00e-03 embed 8.00e-02 scalar 1.20e-01 arq 8.00e-03) | gnorm 0.97 | 0.06B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.7h
