params 206.1M | tokens 350545 | seqs 350545 | device cuda:0 | world 8 | fa True | fp8 True
cfg batch 24 accum 1 seq 4096 grad_ckpt False doc_mask True attn_res True/4 softcap 15.0 warmup 150 epochs 1 lr_scale 0.5 mix data/mix.json
step 3710/14606 loss 3.035 | 81K tok/s/gpu | MFU 34%
step 3720/14606 loss 3.214 | 81K tok/s/gpu | MFU 34%
step 3730/14606 loss 2.984 | 81K tok/s/gpu | MFU 34%
step 3740/14606 loss 3.060 | 81K tok/s/gpu | MFU 34%
step 3750/14606 loss 3.176 | 81K tok/s/gpu | MFU 34%
step 3760/14606 loss 3.244 | 81K tok/s/gpu | MFU 34%
step 3770/14606 loss 2.963 | 81K tok/s/gpu | MFU 34%
step 3780/14606 loss 3.019 | 81K tok/s/gpu | MFU 34%
step 3790/14606 loss 3.238 | 81K tok/s/gpu | MFU 34%
step 3800/14606 loss 3.101 | 78K tok/s/gpu | MFU 32%
step 3810/14606 loss 3.066 | 81K tok/s/gpu | MFU 34%
step 3820/14606 loss 2.832 | 81K tok/s/gpu | MFU 34%
step 3830/14606 loss 3.076 | 81K tok/s/gpu | MFU 34%
step 3840/14606 loss 3.033 | 81K tok/s/gpu | MFU 34%
step 3850/14606 loss 2.905 | 81K tok/s/gpu | MFU 34%
step 3860/14606 loss 2.912 | 81K tok/s/gpu | MFU 34%
step 3870/14606 loss 2.945 | 81K tok/s/gpu | MFU 34%
step 3880/14606 loss 2.893 | 81K tok/s/gpu | MFU 34%
step 3890/14606 loss 3.106 | 81K tok/s/gpu | MFU 34%
step 3900/14606 loss 2.950 | 80K tok/s/gpu | MFU 33%
step 3910/14606 loss 2.928 | 81K tok/s/gpu | MFU 34%
step 3920/14606 loss 2.851 | 79K tok/s/gpu | MFU 33%
step 3930/14606 loss 2.875 | 81K tok/s/gpu | MFU 34%
step 3940/14606 loss 2.832 | 81K tok/s/gpu | MFU 34%
step 3950/14606 loss 2.791 | 81K tok/s/gpu | MFU 34%
step 3960/14606 loss 2.988 | 81K tok/s/gpu | MFU 34%
step 3970/14606 loss 3.067 | 81K tok/s/gpu | MFU 34%
step 3980/14606 loss 2.841 | 81K tok/s/gpu | MFU 34%
step 3990/14606 loss 2.864 | 81K tok/s/gpu | MFU 34%
step 4000/14606 val 2.415
step 4000/14606 loss 3.078 | 49K tok/s/gpu | MFU 21%
step 4010/14606 loss 2.990 | 82K tok/s/gpu | MFU 34%
step 4020/14606 loss 2.969 | 81K tok/s/gpu | MFU 34%
step 4030/14606 loss 3.184 | 81K tok/s/gpu | MFU 34%
step 4040/14606 loss 3.085 | 81K tok/s/gpu | MFU 34%
step 4050/14606 loss 3.158 | 81K tok/s/gpu | MFU 34%
step 4060/14606 loss 2.935 | 81K tok/s/gpu | MFU 34%
step 4070/14606 loss 2.853 | 81K tok/s/gpu | MFU 34%
step 4080/14606 loss 3.098 | 81K tok/s/gpu | MFU 34%
step 4090/14606 loss 3.209 | 81K tok/s/gpu | MFU 34%
step 4100/14606 loss 3.045 | 81K tok/s/gpu | MFU 34%
step 4110/14606 loss 3.095 | 81K tok/s/gpu | MFU 34%
step 4120/14606 loss 3.030 | 81K tok/s/gpu | MFU 34%
step 4130/14606 loss 3.153 | 81K tok/s/gpu | MFU 34%
step 4140/14606 loss 3.115 | 81K tok/s/gpu | MFU 34%
step 4150/14606 loss 2.932 | 81K tok/s/gpu | MFU 34%
step 4160/14606 loss 3.186 | 81K tok/s/gpu | MFU 34%
step 4170/14606 loss 2.875 | 81K tok/s/gpu | MFU 34%
step 4180/14606 loss 2.650 | 81K tok/s/gpu | MFU 34%
step 4190/14606 loss 2.824 | 81K tok/s/gpu | MFU 34%
step 4200/14606 loss 2.923 | 78K tok/s/gpu | MFU 33%
step 4210/14606 loss 2.712 | 81K tok/s/gpu | MFU 34%
step 4220/14606 loss 3.244 | 81K tok/s/gpu | MFU 34%
step 4230/14606 loss 2.907 | 81K tok/s/gpu | MFU 34%
step 4240/14606 loss 2.832 | 81K tok/s/gpu | MFU 34%
step 4250/14606 loss 2.960 | 81K tok/s/gpu | MFU 34%
step 4260/14606 loss 2.867 | 81K tok/s/gpu | MFU 34%
step 4270/14606 loss 3.038 | 81K tok/s/gpu | MFU 34%
step 4280/14606 loss 3.015 | 81K tok/s/gpu | MFU 34%
step 4290/14606 loss 2.669 | 81K tok/s/gpu | MFU 34%
step 4300/14606 loss 3.127 | 81K tok/s/gpu | MFU 34%
step 4310/14606 loss 2.943 | 81K tok/s/gpu | MFU 34%
step 4320/14606 loss 2.960 | 81K tok/s/gpu | MFU 34%
step 4330/14606 loss 2.777 | 81K tok/s/gpu | MFU 34%
step 4340/14606 loss 2.863 | 81K tok/s/gpu | MFU 34%
step 4350/14606 loss 2.939 | 81K tok/s/gpu | MFU 34%
step 4360/14606 loss 3.130 | 81K tok/s/gpu | MFU 34%
step 4370/14606 loss 2.842 | 81K tok/s/gpu | MFU 34%
step 4380/14606 loss 3.202 | 81K tok/s/gpu | MFU 34%
step 4390/14606 loss 3.070 | 81K tok/s/gpu | MFU 34%
step 4400/14606 loss 3.065 | 78K tok/s/gpu | MFU 32%
step 4410/14606 loss 2.909 | 81K tok/s/gpu | MFU 34%
step 4420/14606 loss 2.975 | 81K tok/s/gpu | MFU 34%
step 4430/14606 loss 2.837 | 81K tok/s/gpu | MFU 34%
step 4440/14606 loss 3.112 | 81K tok/s/gpu | MFU 34%
step 4450/14606 loss 2.820 | 81K tok/s/gpu | MFU 34%
step 4460/14606 loss 2.886 | 81K tok/s/gpu | MFU 34%
step 4470/14606 loss 3.253 | 81K tok/s/gpu | MFU 34%
step 4480/14606 loss 3.114 | 81K tok/s/gpu | MFU 34%
step 4490/14606 loss 2.865 | 81K tok/s/gpu | MFU 34%
step 4500/14606 val 2.395
step 4500/14606 loss 3.078 | 52K tok/s/gpu | MFU 22%
step 4510/14606 loss 2.833 | 78K tok/s/gpu | MFU 33%
step 4520/14606 loss 3.044 | 81K tok/s/gpu | MFU 34%
step 4530/14606 loss 3.012 | 81K tok/s/gpu | MFU 34%
step 4540/14606 loss 2.772 | 81K tok/s/gpu | MFU 34%
step 4550/14606 loss 2.949 | 81K tok/s/gpu | MFU 34%
