step 220/4824 5% [main] | loss 2.987 | lr 7.33e-03 (muon 7.33e-03 embed 7.33e-02 scalar 1.10e-01 arq 7.33e-03) | gnorm 2.36 | 0.06B tok | 118K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 230/4824 5% [main] | loss 3.455 | lr 7.67e-03 (muon 7.67e-03 embed 7.67e-02 scalar 1.15e-01 arq 7.67e-03) | gnorm 3.80 | 0.06B tok | 118K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 240/4824 5% [main] | loss 2.841 | lr 8.00e-03 (muon 8.00e-03 embed 8.00e-02 scalar 1.20e-01 arq 8.00e-03) | gnorm 1.45 | 0.06B tok | 118K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 250/4824 5% [main] | loss 3.514 | lr 8.33e-03 (muon 8.33e-03 embed 8.33e-02 scalar 1.25e-01 arq 8.33e-03) | gnorm 0.93 | 0.07B tok | 118K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 260/4824 5% [main] | loss 2.930 | lr 8.67e-03 (muon 8.67e-03 embed 8.67e-02 scalar 1.30e-01 arq 8.67e-03) | gnorm 1.95 | 0.07B tok | 118K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 270/4824 6% [main] | loss 3.604 | lr 9.00e-03 (muon 9.00e-03 embed 9.00e-02 scalar 1.35e-01 arq 9.00e-03) | gnorm 1.69 | 0.07B tok | 118K tok/s/gpu | MFU 29% | peak 37.05GiB | ETA 1.4h
step 280/4824 6% [main] | loss 3.016 | lr 9.33e-03 (muon 9.33e-03 embed 9.33e-02 scalar 1.40e-01 arq 9.33e-03) | gnorm 1.70 | 0.07B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 290/4824 6% [main] | loss 2.930 | lr 9.67e-03 (muon 9.67e-03 embed 9.67e-02 scalar 1.45e-01 arq 9.67e-03) | gnorm 1.05 | 0.08B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 300/4824 6% [main] | loss 2.423 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 3.30 | 0.08B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 310/4824 6% [main] | loss 3.474 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.77 | 0.08B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 320/4824 7% [main] | loss 2.872 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.05 | 0.08B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 330/4824 7% [main] | loss 2.984 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.86 | 0.09B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 340/4824 7% [main] | loss 3.431 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.58 | 0.09B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 350/4824 7% [main] | loss 2.829 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.88 | 0.09B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 360/4824 7% [main] | loss 2.920 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.97 | 0.09B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 370/4824 8% [main] | loss 2.245 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.85 | 0.10B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 380/4824 8% [main] | loss 2.515 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.17 | 0.10B tok | 117K tok/s/gpu | MFU 29% | peak 37.01GiB | ETA 1.4h
step 390/4824 8% [main] | loss 2.638 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.72 | 0.10B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 400/4824 8% [main] | loss 2.968 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.05 | 0.10B tok | 113K tok/s/gpu | MFU 28% | peak 37.04GiB | ETA 1.4h
step 410/4824 8% [main] | loss 3.036 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.02 | 0.11B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 420/4824 9% [main] | loss 2.655 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.87 | 0.11B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 430/4824 9% [main] | loss 2.957 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.97 | 0.11B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.4h
step 440/4824 9% [main] | loss 2.968 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.84 | 0.12B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 450/4824 9% [main] | loss 2.644 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.57 | 0.12B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 460/4824 10% [main] | loss 2.536 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.80 | 0.12B tok | 117K tok/s/gpu | MFU 29% | peak 37.01GiB | ETA 1.4h
step 470/4824 10% [main] | loss 3.025 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.79 | 0.12B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.4h
step 480/4824 10% [main] | loss 2.510 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.92 | 0.13B tok | 117K tok/s/gpu | MFU 29% | peak 37.01GiB | ETA 1.4h
step 490/4824 10% [main] | loss 2.250 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.77 | 0.13B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 500/4824 val 2.939
step 500/4824 10% [main] | loss 2.485 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.48 | 0.13B tok | 54K tok/s/gpu | MFU 13% | peak 37.03GiB | ETA 2.9h
step 510/4824 11% [main] | loss 2.397 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.02 | 0.13B tok | 115K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.4h
step 520/4824 11% [main] | loss 2.758 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.71 | 0.14B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 530/4824 11% [main] | loss 2.845 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.82 | 0.14B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 540/4824 11% [main] | loss 2.626 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.91 | 0.14B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 550/4824 11% [main] | loss 2.385 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.74 | 0.14B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 560/4824 12% [main] | loss 2.757 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.08 | 0.15B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 570/4824 12% [main] | loss 2.813 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.64 | 0.15B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 580/4824 12% [main] | loss 2.450 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.45 | 0.15B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 590/4824 12% [main] | loss 2.490 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.11 | 0.15B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 600/4824 12% [main] | loss 2.320 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.71 | 0.16B tok | 113K tok/s/gpu | MFU 28% | peak 37.03GiB | ETA 1.4h
step 610/4824 13% [main] | loss 2.849 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.05 | 0.16B tok | 117K tok/s/gpu | MFU 29% | peak 37.01GiB | ETA 1.3h
step 620/4824 13% [main] | loss 2.865 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.28 | 0.16B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 630/4824 13% [main] | loss 2.159 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.33 | 0.17B tok | 111K tok/s/gpu | MFU 28% | peak 37.03GiB | ETA 1.4h
step 640/4824 13% [main] | loss 1.960 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.83 | 0.17B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 650/4824 13% [main] | loss 2.563 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.69 | 0.17B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 660/4824 14% [main] | loss 2.941 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.91 | 0.17B tok | 117K tok/s/gpu | MFU 29% | peak 37.05GiB | ETA 1.3h
step 670/4824 14% [main] | loss 2.239 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.00 | 0.18B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 680/4824 14% [main] | loss 2.698 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.77 | 0.18B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 690/4824 14% [main] | loss 2.354 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.84 | 0.18B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 700/4824 15% [main] | loss 2.437 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.46 | 0.18B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 710/4824 15% [main] | loss 2.632 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.91 | 0.19B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 720/4824 15% [main] | loss 2.626 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.25 | 0.19B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 730/4824 15% [main] | loss 2.483 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.67 | 0.19B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 740/4824 15% [main] | loss 2.610 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.40 | 0.19B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 750/4824 16% [main] | loss 2.272 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.73 | 0.20B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 760/4824 16% [main] | loss 2.135 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.63 | 0.20B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 770/4824 16% [main] | loss 2.260 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.45 | 0.20B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.3h
step 780/4824 16% [main] | loss 2.142 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.75 | 0.20B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.3h
step 790/4824 16% [main] | loss 1.930 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.45 | 0.21B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.3h
step 800/4824 17% [main] | loss 2.327 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.50 | 0.21B tok | 114K tok/s/gpu | MFU 28% | peak 37.04GiB | ETA 1.3h
step 810/4824 17% [main] | loss 2.549 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.85 | 0.21B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 820/4824 17% [main] | loss 2.261 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.12 | 0.21B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 830/4824 17% [main] | loss 2.139 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.78 | 0.22B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 840/4824 17% [main] | loss 2.242 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.88 | 0.22B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 850/4824 18% [main] | loss 2.367 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.61 | 0.22B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 860/4824 18% [main] | loss 2.514 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.64 | 0.23B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 870/4824 18% [main] | loss 2.446 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.94 | 0.23B tok | 117K tok/s/gpu | MFU 29% | peak 37.01GiB | ETA 1.2h
step 880/4824 18% [main] | loss 2.180 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.95 | 0.23B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 890/4824 18% [main] | loss 2.106 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.88 | 0.23B tok | 117K tok/s/gpu | MFU 29% | peak 37.04GiB | ETA 1.2h
step 900/4824 19% [main] | loss 2.185 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.58 | 0.24B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 910/4824 19% [main] | loss 2.179 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.83 | 0.24B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 920/4824 19% [main] | loss 2.379 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.66 | 0.24B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 930/4824 19% [main] | loss 2.378 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.31 | 0.24B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 940/4824 19% [main] | loss 2.756 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.09 | 0.25B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 950/4824 20% [main] | loss 2.645 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.86 | 0.25B tok | 117K tok/s/gpu | MFU 29% | peak 37.03GiB | ETA 1.2h
step 960/4824 20% [main] | loss 2.401 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.42 | 0.25B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
step 970/4824 20% [main] | loss 2.457 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.81 | 0.25B tok | 117K tok/s/gpu | MFU 29% | peak 37.02GiB | ETA 1.2h
