mix: 3647072 rows = 14.94B tokens scheduled
params 206.1M | tokens 521010 | seqs 521010 | device cuda:0 | world 7 | fa True | fp8 True
cfg batch 16 accum 2 seq 4096 grad_ckpt False doc_mask True attn_res True/0 softcap 15.0 warmup 300 epochs 1 lr_scale 1.0 mix data/mix_15b_stage1.json fone False seed 42 sample_seed 42 (follows seed) warmdown 0.0 anneal_frac 0.0 val_every 500 attn_every 4
step 310/16281 2% [main] | loss 2.697 | lr 1.00e-02 | gnorm 1.16 | 0.28B tok | 72K tok/s/gpu | MFU 30% | ETA 8.0h
step 320/16281 2% [main] | loss 2.385 | lr 1.00e-02 | gnorm 0.90 | 0.29B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 330/16281 2% [main] | loss 2.284 | lr 1.00e-02 | gnorm 0.97 | 0.30B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 340/16281 2% [main] | loss 2.390 | lr 1.00e-02 | gnorm 0.47 | 0.31B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 350/16281 2% [main] | loss 2.997 | lr 1.00e-02 | gnorm 0.76 | 0.32B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 360/16281 2% [main] | loss 3.379 | lr 1.00e-02 | gnorm 1.04 | 0.33B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 370/16281 2% [main] | loss 2.652 | lr 1.00e-02 | gnorm 0.57 | 0.34B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 380/16281 2% [main] | loss 2.572 | lr 1.00e-02 | gnorm 0.48 | 0.35B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 390/16281 2% [main] | loss 2.832 | lr 1.00e-02 | gnorm 0.43 | 0.36B tok | 74K tok/s/gpu | MFU 31% | ETA 7.9h
step 400/16281 2% [main] | loss 2.079 | lr 1.00e-02 | gnorm 0.67 | 0.37B tok | 71K tok/s/gpu | MFU 30% | ETA 8.1h
step 410/16281 3% [main] | loss 2.637 | lr 1.00e-02 | gnorm 0.39 | 0.38B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 420/16281 3% [main] | loss 2.271 | lr 1.00e-02 | gnorm 0.95 | 0.39B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 430/16281 3% [main] | loss 2.836 | lr 1.00e-02 | gnorm 0.86 | 0.39B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 440/16281 3% [main] | loss 2.381 | lr 1.00e-02 | gnorm 0.39 | 0.40B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 450/16281 3% [main] | loss 2.551 | lr 1.00e-02 | gnorm 0.37 | 0.41B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 460/16281 3% [main] | loss 2.741 | lr 1.00e-02 | gnorm 0.77 | 0.42B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 470/16281 3% [main] | loss 2.351 | lr 1.00e-02 | gnorm 0.75 | 0.43B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 480/16281 3% [main] | loss 2.627 | lr 1.00e-02 | gnorm 0.68 | 0.44B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 490/16281 3% [main] | loss 2.111 | lr 1.00e-02 | gnorm 0.54 | 0.45B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 500/16281 val 2.920
step 500/16281 3% [main] | loss 2.173 | lr 1.00e-02 | gnorm 0.29 | 0.46B tok | 41K tok/s/gpu | MFU 17% | ETA 14.2h
step 510/16281 3% [main] | loss 2.292 | lr 1.00e-02 | gnorm 0.57 | 0.47B tok | 73K tok/s/gpu | MFU 30% | ETA 7.9h
step 520/16281 3% [main] | loss 2.153 | lr 1.00e-02 | gnorm 0.41 | 0.48B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 530/16281 3% [main] | loss 2.108 | lr 1.00e-02 | gnorm 0.46 | 0.49B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 540/16281 3% [main] | loss 2.243 | lr 1.00e-02 | gnorm 0.40 | 0.50B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 550/16281 3% [main] | loss 3.004 | lr 1.00e-02 | gnorm 0.37 | 0.50B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 560/16281 3% [main] | loss 2.380 | lr 1.00e-02 | gnorm 0.53 | 0.51B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 570/16281 4% [main] | loss 2.695 | lr 1.00e-02 | gnorm 0.99 | 0.52B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 580/16281 4% [main] | loss 1.863 | lr 1.00e-02 | gnorm 0.50 | 0.53B tok | 74K tok/s/gpu | MFU 31% | ETA 7.7h
step 590/16281 4% [main] | loss 2.525 | lr 1.00e-02 | gnorm 0.79 | 0.54B tok | 74K tok/s/gpu | MFU 31% | ETA 7.7h
step 600/16281 4% [main] | loss 2.250 | lr 1.00e-02 | gnorm 0.96 | 0.55B tok | 72K tok/s/gpu | MFU 30% | ETA 7.9h
step 610/16281 4% [main] | loss 1.977 | lr 1.00e-02 | gnorm 0.55 | 0.56B tok | 74K tok/s/gpu | MFU 31% | ETA 7.8h
step 620/16281 4% [main] | loss 2.324 | lr 1.00e-02 | gnorm 0.57 | 0.57B tok | 74K tok/s/gpu | MFU 31% | ETA 7.7h
step 630/16281 4% [main] | loss 2.410 | lr 1.00e-02 | gnorm 0.86 | 0.58B tok | 74K tok/s/gpu | MFU 31% | ETA 7.7h
